Date,Outlet_ID,Campaign_ID,Product_Type,Targeting,Segment,Keyword,Ad_Sales,Ad_Spend,Unused_Meta_Data
2025-02-15,OUT_019,C_1567,PSP,Flexible,MM,N/A,1593,238.95,OLD_SYSTEM_REF
2025-02-15,OUT_026,C_6062,BOS,Flexible,Repeat,pizza,1592,238.79999999999998,OLD_SYSTEM_REF
2025-02-15,OUT_030,C_7290,PSP,Flexible,Repeat,N/A,1592,238.79999999999998,OLD_SYSTEM_REF
2025-02-15,OUT_034,C_8140,Visit Pack,Fixed,Lapsed,N/A,574,86.1,OLD_SYSTEM_REF
2025-02-15,OUT_035,C_2761,BOS,Flexible,LM,manchurian,642,96.3,OLD_SYSTEM_REF
2025-02-15,OUT_038,C_7436,Visit Pack,Fixed,UM,N/A,1950,292.5,OLD_SYSTEM_REF
2025-02-15,OUT_040,C_8721,BOS,Flexible,MM,manchurian,1858,278.7,OLD_SYSTEM_REF
2025-02-15,OUT_041,C_3535,Visit Pack,Fixed,UM,N/A,1758,263.7,OLD_SYSTEM_REF
2025-02-15,OUT_048,C_3928,Visit Pack,Fixed,LM,N/A,854,128.1,OLD_SYSTEM_REF
2025-02-15,OUT_049,C_2866,BOS,Flexible,Repeat,dal makhani,1062,159.29999999999998,OLD_SYSTEM_REF
2025-02-15,OUT_057,C_1197,BOS,Flexible,LM,dal makhani,1794,269.09999999999997,OLD_SYSTEM_REF
2025-02-15,OUT_059,C_1524,BOS,Flexible,LM,manchurian,1740,261.0,OLD_SYSTEM_REF
2025-02-15,OUT_061,C_7195,Visit Pack,Fixed,Repeat,N/A,755,113.25,OLD_SYSTEM_REF
2025-02-15,OUT_071,C_6698,Visit Pack,Fixed,LM,N/A,1517,227.54999999999998,OLD_SYSTEM_REF
2025-02-15,OUT_073,C_7119,Visit Pack,Fixed,UM,N/A,685,102.75,OLD_SYSTEM_REF
2025-02-15,OUT_078,C_6630,Visit Pack,Fixed,Lapsed,N/A,1404,210.6,OLD_SYSTEM_REF
2025-02-15,OUT_087,C_5038,PSP,Flexible,LM,N/A,1522,228.29999999999998,OLD_SYSTEM_REF
2025-02-15,OUT_089,C_4065,BOS,Flexible,LM,manchurian,1433,214.95,OLD_SYSTEM_REF
2025-02-15,OUT_091,C_8906,Visit Pack,Fixed,Lapsed,N/A,1874,281.09999999999997,OLD_SYSTEM_REF
2025-02-15,OUT_095,C_4289,BOS,Flexible,Repeat,burger,1894,284.09999999999997,OLD_SYSTEM_REF
2025-02-15,OUT_099,C_8443,Visit Pack,Fixed,MM,N/A,916,137.4,OLD_SYSTEM_REF
2025-02-16,OUT_009,C_7830,PSP,Flexible,UM,N/A,624,93.6,OLD_SYSTEM_REF
2025-02-16,OUT_012,C_8070,Visit Pack,Fixed,LM,N/A,1386,207.9,OLD_SYSTEM_REF
2025-02-16,OUT_015,C_5287,BOS,Flexible,Repeat,dosa,1945,291.75,OLD_SYSTEM_REF
2025-02-16,OUT_016,C_9356,BOS,Flexible,UM,dosa,1908,286.2,OLD_SYSTEM_REF
2025-02-16,OUT_018,C_9651,PSP,Flexible,UM,N/A,741,111.14999999999999,OLD_SYSTEM_REF
2025-02-16,OUT_019,C_8253,BOS,Flexible,UM,dal makhani,978,146.7,OLD_SYSTEM_REF
2025-02-16,OUT_022,C_5113,BOS,Flexible,MM,pizza,1681,252.14999999999998,OLD_SYSTEM_REF
2025-02-16,OUT_039,C_9877,BOS,Flexible,Lapsed,dal makhani,1617,242.54999999999998,OLD_SYSTEM_REF
2025-02-16,OUT_041,C_9320,BOS,Flexible,UM,manchurian,678,101.7,OLD_SYSTEM_REF
2025-02-16,OUT_044,C_1412,PSP,Flexible,LM,N/A,906,135.9,OLD_SYSTEM_REF
2025-02-16,OUT_059,C_2731,Visit Pack,Fixed,MM,N/A,900,135.0,OLD_SYSTEM_REF
2025-02-16,OUT_061,C_7796,BOS,Flexible,Lapsed,dosa,1672,250.79999999999998,OLD_SYSTEM_REF
2025-02-16,OUT_063,C_2230,Visit Pack,Fixed,MM,N/A,1180,177.0,OLD_SYSTEM_REF
2025-02-16,OUT_070,C_3441,Visit Pack,Fixed,LM,N/A,742,111.3,OLD_SYSTEM_REF
2025-02-16,OUT_074,C_5382,PSP,Flexible,Lapsed,N/A,1658,248.7,OLD_SYSTEM_REF
2025-02-16,OUT_081,C_7369,Visit Pack,Fixed,UM,N/A,1377,206.54999999999998,OLD_SYSTEM_REF
2025-02-16,OUT_083,C_4671,Visit Pack,Fixed,UM,N/A,836,125.39999999999999,OLD_SYSTEM_REF
2025-02-16,OUT_091,C_7401,PSP,Flexible,LM,N/A,918,137.7,OLD_SYSTEM_REF
2025-02-16,OUT_095,C_5676,Visit Pack,Fixed,Lapsed,N/A,595,89.25,OLD_SYSTEM_REF
2025-02-17,OUT_003,C_6762,PSP,Flexible,UM,N/A,1933,289.95,OLD_SYSTEM_REF
2025-02-17,OUT_005,C_6291,BOS,Flexible,MM,dosa,1526,228.9,OLD_SYSTEM_REF
2025-02-17,OUT_007,C_4704,Visit Pack,Fixed,UM,N/A,1262,189.29999999999998,OLD_SYSTEM_REF
2025-02-17,OUT_009,C_9015,PSP,Flexible,Repeat,N/A,1148,172.2,OLD_SYSTEM_REF
2025-02-17,OUT_021,C_1218,BOS,Flexible,LM,dosa,1472,220.79999999999998,OLD_SYSTEM_REF
2025-02-17,OUT_026,C_7045,Visit Pack,Fixed,LM,N/A,1674,251.1,OLD_SYSTEM_REF
2025-02-17,OUT_035,C_1248,Visit Pack,Fixed,Repeat,N/A,1622,243.29999999999998,OLD_SYSTEM_REF
2025-02-17,OUT_039,C_7795,BOS,Flexible,MM,dal makhani,708,106.2,OLD_SYSTEM_REF
2025-02-17,OUT_042,C_7788,Visit Pack,Fixed,Lapsed,N/A,955,143.25,OLD_SYSTEM_REF
2025-02-17,OUT_058,C_9420,Visit Pack,Fixed,UM,N/A,563,84.45,OLD_SYSTEM_REF
2025-02-17,OUT_059,C_9145,PSP,Flexible,UM,N/A,1318,197.7,OLD_SYSTEM_REF
2025-02-17,OUT_061,C_5852,Visit Pack,Fixed,LM,N/A,1395,209.25,OLD_SYSTEM_REF
2025-02-17,OUT_063,C_7333,BOS,Flexible,Lapsed,burger,909,136.35,OLD_SYSTEM_REF
2025-02-17,OUT_073,C_4554,BOS,Flexible,MM,pizza,1764,264.59999999999997,OLD_SYSTEM_REF
2025-02-17,OUT_076,C_8064,BOS,Flexible,Repeat,dosa,652,97.8,OLD_SYSTEM_REF
2025-02-17,OUT_086,C_2598,Visit Pack,Fixed,UM,N/A,1023,153.45,OLD_SYSTEM_REF
2025-02-17,OUT_088,C_4775,Visit Pack,Fixed,Lapsed,N/A,1010,151.5,OLD_SYSTEM_REF
2025-02-17,OUT_092,C_2391,Visit Pack,Fixed,Lapsed,N/A,1513,226.95,OLD_SYSTEM_REF
2025-02-17,OUT_098,C_5628,BOS,Flexible,MM,dosa,1643,246.45,OLD_SYSTEM_REF
2025-02-17,OUT_099,C_4702,Visit Pack,Fixed,Lapsed,N/A,1102,165.29999999999998,OLD_SYSTEM_REF
2025-02-17,OUT_100,C_3099,PSP,Flexible,LM,N/A,601,90.14999999999999,OLD_SYSTEM_REF
2025-02-18,OUT_004,C_5132,PSP,Flexible,LM,N/A,1841,276.15,OLD_SYSTEM_REF
2025-02-18,OUT_007,C_9538,Visit Pack,Fixed,Lapsed,N/A,1855,278.25,OLD_SYSTEM_REF
2025-02-18,OUT_009,C_5619,Visit Pack,Fixed,Lapsed,N/A,1692,253.79999999999998,OLD_SYSTEM_REF
2025-02-18,OUT_021,C_5675,Visit Pack,Fixed,Repeat,N/A,922,138.29999999999998,OLD_SYSTEM_REF
2025-02-18,OUT_037,C_4954,PSP,Flexible,MM,N/A,1598,239.7,OLD_SYSTEM_REF
2025-02-18,OUT_039,C_6087,PSP,Flexible,Repeat,N/A,1868,280.2,OLD_SYSTEM_REF
2025-02-18,OUT_040,C_8769,PSP,Flexible,Lapsed,N/A,715,107.25,OLD_SYSTEM_REF
2025-02-18,OUT_053,C_6334,Visit Pack,Fixed,Lapsed,N/A,568,85.2,OLD_SYSTEM_REF
2025-02-18,OUT_058,C_2880,Visit Pack,Fixed,Lapsed,N/A,1000,150.0,OLD_SYSTEM_REF
2025-02-18,OUT_064,C_5600,BOS,Flexible,Repeat,manchurian,1132,169.79999999999998,OLD_SYSTEM_REF
2025-02-18,OUT_069,C_7210,BOS,Flexible,LM,manchurian,1616,242.39999999999998,OLD_SYSTEM_REF
2025-02-18,OUT_081,C_3020,BOS,Flexible,UM,pizza,1423,213.45,OLD_SYSTEM_REF
2025-02-18,OUT_083,C_3914,PSP,Flexible,Lapsed,N/A,615,92.25,OLD_SYSTEM_REF
2025-02-18,OUT_095,C_7513,BOS,Flexible,Repeat,burger,1000,150.0,OLD_SYSTEM_REF
2025-02-18,OUT_096,C_1229,BOS,Flexible,Lapsed,burger,1611,241.64999999999998,OLD_SYSTEM_REF
2025-02-18,OUT_097,C_5344,BOS,Flexible,LM,burger,678,101.7,OLD_SYSTEM_REF
2025-02-18,OUT_100,C_3858,Visit Pack,Fixed,Repeat,N/A,1249,187.35,OLD_SYSTEM_REF
2025-02-19,OUT_009,C_9458,PSP,Flexible,MM,N/A,1213,181.95,OLD_SYSTEM_REF
2025-02-19,OUT_015,C_2047,PSP,Flexible,MM,N/A,1162,174.29999999999998,OLD_SYSTEM_REF
2025-02-19,OUT_036,C_8169,PSP,Flexible,Lapsed,N/A,709,106.35,OLD_SYSTEM_REF
2025-02-19,OUT_037,C_8705,Visit Pack,Fixed,Repeat,N/A,1464,219.6,OLD_SYSTEM_REF
2025-02-19,OUT_038,C_3987,BOS,Flexible,Lapsed,burger,764,114.6,OLD_SYSTEM_REF
2025-02-19,OUT_039,C_2398,PSP,Flexible,Lapsed,N/A,1446,216.9,OLD_SYSTEM_REF
2025-02-19,OUT_055,C_7033,Visit Pack,Fixed,Repeat,N/A,664,99.6,OLD_SYSTEM_REF
2025-02-19,OUT_060,C_6705,Visit Pack,Fixed,MM,N/A,1599,239.85,OLD_SYSTEM_REF
2025-02-19,OUT_065,C_6339,PSP,Flexible,Lapsed,N/A,705,105.75,OLD_SYSTEM_REF
2025-02-19,OUT_073,C_9179,Visit Pack,Fixed,MM,N/A,1787,268.05,OLD_SYSTEM_REF
2025-02-19,OUT_083,C_7207,BOS,Flexible,UM,manchurian,1548,232.2,OLD_SYSTEM_REF
2025-02-19,OUT_090,C_7469,BOS,Flexible,MM,dal makhani,928,139.2,OLD_SYSTEM_REF
2025-02-19,OUT_099,C_6519,BOS,Flexible,Repeat,manchurian,1835,275.25,OLD_SYSTEM_REF
2025-02-20,OUT_003,C_4290,PSP,Flexible,Repeat,N/A,1050,157.5,OLD_SYSTEM_REF
2025-02-20,OUT_004,C_1881,Visit Pack,Fixed,LM,N/A,1004,150.6,OLD_SYSTEM_REF
2025-02-20,OUT_007,C_8574,BOS,Flexible,UM,dal makhani,1853,277.95,OLD_SYSTEM_REF
2025-02-20,OUT_011,C_6962,BOS,Flexible,MM,burger,1283,192.45,OLD_SYSTEM_REF
2025-02-20,OUT_022,C_6192,BOS,Flexible,Lapsed,pizza,915,137.25,OLD_SYSTEM_REF
2025-02-20,OUT_031,C_3984,Visit Pack,Fixed,Lapsed,N/A,1979,296.84999999999997,OLD_SYSTEM_REF
2025-02-20,OUT_038,C_1155,PSP,Flexible,UM,N/A,1652,247.79999999999998,OLD_SYSTEM_REF
2025-02-20,OUT_043,C_7407,Visit Pack,Fixed,Lapsed,N/A,593,88.95,OLD_SYSTEM_REF
2025-02-20,OUT_047,C_5091,Visit Pack,Fixed,Repeat,N/A,966,144.9,OLD_SYSTEM_REF
2025-02-20,OUT_057,C_7134,BOS,Flexible,UM,dal makhani,1904,285.59999999999997,OLD_SYSTEM_REF
2025-02-20,OUT_061,C_6973,PSP,Flexible,LM,N/A,716,107.39999999999999,OLD_SYSTEM_REF
2025-02-20,OUT_063,C_7039,Visit Pack,Fixed,LM,N/A,1936,290.4,OLD_SYSTEM_REF
2025-02-20,OUT_068,C_4194,PSP,Flexible,UM,N/A,1465,219.75,OLD_SYSTEM_REF
2025-02-20,OUT_070,C_9961,Visit Pack,Fixed,MM,N/A,1089,163.35,OLD_SYSTEM_REF
2025-02-20,OUT_078,C_4176,BOS,Flexible,LM,burger,1057,158.54999999999998,OLD_SYSTEM_REF
2025-02-20,OUT_083,C_6075,BOS,Flexible,Repeat,manchurian,1422,213.29999999999998,OLD_SYSTEM_REF
2025-02-20,OUT_087,C_3472,BOS,Flexible,Lapsed,manchurian,720,108.0,OLD_SYSTEM_REF
2025-02-20,OUT_091,C_6790,BOS,Flexible,UM,dosa,1435,215.25,OLD_SYSTEM_REF
2025-02-20,OUT_093,C_8867,BOS,Flexible,LM,manchurian,1265,189.75,OLD_SYSTEM_REF
2025-02-20,OUT_098,C_6544,BOS,Flexible,Lapsed,dosa,1579,236.85,OLD_SYSTEM_REF
2025-02-20,OUT_099,C_6243,Visit Pack,Fixed,Lapsed,N/A,687,103.05,OLD_SYSTEM_REF
2025-02-20,OUT_100,C_7888,Visit Pack,Fixed,Repeat,N/A,1530,229.5,OLD_SYSTEM_REF
2025-02-21,OUT_005,C_8316,Visit Pack,Fixed,Lapsed,N/A,1772,265.8,OLD_SYSTEM_REF
2025-02-21,OUT_021,C_3423,PSP,Flexible,MM,N/A,1392,208.79999999999998,OLD_SYSTEM_REF
2025-02-21,OUT_028,C_3970,Visit Pack,Fixed,MM,N/A,1853,277.95,OLD_SYSTEM_REF
2025-02-21,OUT_036,C_5747,BOS,Flexible,UM,dal makhani,850,127.5,OLD_SYSTEM_REF
2025-02-21,OUT_040,C_1432,PSP,Flexible,Lapsed,N/A,1891,283.65,OLD_SYSTEM_REF
2025-02-21,OUT_044,C_5418,Visit Pack,Fixed,LM,N/A,1970,295.5,OLD_SYSTEM_REF
2025-02-21,OUT_055,C_8941,PSP,Flexible,MM,N/A,1739,260.84999999999997,OLD_SYSTEM_REF
2025-02-21,OUT_077,C_4983,PSP,Flexible,Lapsed,N/A,1992,298.8,OLD_SYSTEM_REF
2025-02-21,OUT_084,C_4641,Visit Pack,Fixed,Lapsed,N/A,1542,231.29999999999998,OLD_SYSTEM_REF
2025-02-21,OUT_089,C_2333,BOS,Flexible,Lapsed,manchurian,1685,252.75,OLD_SYSTEM_REF
2025-02-21,OUT_100,C_1978,Visit Pack,Fixed,LM,N/A,539,80.85,OLD_SYSTEM_REF
2025-02-22,OUT_004,C_7222,Visit Pack,Fixed,LM,N/A,717,107.55,OLD_SYSTEM_REF
2025-02-22,OUT_013,C_8689,BOS,Flexible,UM,dal makhani,871,130.65,OLD_SYSTEM_REF
2025-02-22,OUT_015,C_5046,Visit Pack,Fixed,UM,N/A,644,96.6,OLD_SYSTEM_REF
2025-02-22,OUT_021,C_7036,BOS,Flexible,Lapsed,dosa,1407,211.04999999999998,OLD_SYSTEM_REF
2025-02-22,OUT_029,C_2966,Visit Pack,Fixed,Lapsed,N/A,1195,179.25,OLD_SYSTEM_REF
2025-02-22,OUT_031,C_9008,PSP,Flexible,LM,N/A,736,110.39999999999999,OLD_SYSTEM_REF
2025-02-22,OUT_035,C_8800,BOS,Flexible,MM,manchurian,1424,213.6,OLD_SYSTEM_REF
2025-02-22,OUT_047,C_9168,PSP,Flexible,Lapsed,N/A,848,127.19999999999999,OLD_SYSTEM_REF
2025-02-22,OUT_058,C_3573,PSP,Flexible,Lapsed,N/A,760,114.0,OLD_SYSTEM_REF
2025-02-22,OUT_064,C_4789,PSP,Flexible,MM,N/A,1332,199.79999999999998,OLD_SYSTEM_REF
2025-02-22,OUT_066,C_3420,PSP,Flexible,Repeat,N/A,939,140.85,OLD_SYSTEM_REF
2025-02-22,OUT_070,C_5985,BOS,Flexible,UM,dosa,547,82.05,OLD_SYSTEM_REF
2025-02-22,OUT_073,C_8242,PSP,Flexible,LM,N/A,1728,259.2,OLD_SYSTEM_REF
2025-02-22,OUT_079,C_6172,BOS,Flexible,Lapsed,burger,1595,239.25,OLD_SYSTEM_REF
2025-02-22,OUT_080,C_8542,BOS,Flexible,UM,manchurian,615,92.25,OLD_SYSTEM_REF
2025-02-22,OUT_093,C_4554,BOS,Flexible,Lapsed,manchurian,924,138.6,OLD_SYSTEM_REF
2025-02-22,OUT_095,C_1393,PSP,Flexible,LM,N/A,1025,153.75,OLD_SYSTEM_REF
2025-02-22,OUT_096,C_1744,Visit Pack,Fixed,Repeat,N/A,1020,153.0,OLD_SYSTEM_REF
2025-02-22,OUT_099,C_9761,Visit Pack,Fixed,UM,N/A,720,108.0,OLD_SYSTEM_REF
2025-02-23,OUT_005,C_6465,BOS,Flexible,MM,dosa,1232,184.79999999999998,OLD_SYSTEM_REF
2025-02-23,OUT_009,C_3795,PSP,Flexible,LM,N/A,624,93.6,OLD_SYSTEM_REF
2025-02-23,OUT_010,C_2694,PSP,Flexible,Repeat,N/A,982,147.29999999999998,OLD_SYSTEM_REF
2025-02-23,OUT_014,C_9670,Visit Pack,Fixed,LM,N/A,967,145.04999999999998,OLD_SYSTEM_REF
2025-02-23,OUT_016,C_5273,BOS,Flexible,Lapsed,dosa,654,98.1,OLD_SYSTEM_REF
2025-02-23,OUT_023,C_7466,BOS,Flexible,Repeat,burger,586,87.89999999999999,OLD_SYSTEM_REF
2025-02-23,OUT_044,C_3930,Visit Pack,Fixed,LM,N/A,1992,298.8,OLD_SYSTEM_REF
2025-02-23,OUT_050,C_9856,BOS,Flexible,LM,pizza,532,79.8,OLD_SYSTEM_REF
2025-02-23,OUT_053,C_8936,PSP,Flexible,Lapsed,N/A,1542,231.29999999999998,OLD_SYSTEM_REF
2025-02-23,OUT_057,C_1348,BOS,Flexible,MM,dal makhani,1735,260.25,OLD_SYSTEM_REF
2025-02-23,OUT_059,C_2403,PSP,Flexible,LM,N/A,1097,164.54999999999998,OLD_SYSTEM_REF
2025-02-23,OUT_060,C_5963,PSP,Flexible,Lapsed,N/A,1317,197.54999999999998,OLD_SYSTEM_REF
2025-02-23,OUT_063,C_2947,BOS,Flexible,Repeat,burger,1705,255.75,OLD_SYSTEM_REF
2025-02-23,OUT_066,C_7008,BOS,Flexible,Repeat,manchurian,592,88.8,OLD_SYSTEM_REF
2025-02-23,OUT_068,C_5661,BOS,Flexible,UM,manchurian,1004,150.6,OLD_SYSTEM_REF
2025-02-23,OUT_072,C_6109,Visit Pack,Fixed,LM,N/A,1506,225.9,OLD_SYSTEM_REF
2025-02-23,OUT_074,C_3257,BOS,Flexible,MM,dosa,1403,210.45,OLD_SYSTEM_REF
2025-02-23,OUT_076,C_1608,BOS,Flexible,Repeat,dosa,1995,299.25,OLD_SYSTEM_REF
2025-02-23,OUT_086,C_4690,BOS,Flexible,Repeat,dal makhani,1015,152.25,OLD_SYSTEM_REF
2025-02-23,OUT_090,C_5987,Visit Pack,Fixed,LM,N/A,761,114.14999999999999,OLD_SYSTEM_REF
2025-02-24,OUT_010,C_1571,Visit Pack,Fixed,LM,N/A,1050,157.5,OLD_SYSTEM_REF
2025-02-24,OUT_024,C_7168,Visit Pack,Fixed,UM,N/A,1487,223.04999999999998,OLD_SYSTEM_REF
2025-02-24,OUT_026,C_9224,BOS,Flexible,Repeat,pizza,706,105.89999999999999,OLD_SYSTEM_REF
2025-02-24,OUT_029,C_9209,BOS,Flexible,UM,dosa,1540,231.0,OLD_SYSTEM_REF
2025-02-24,OUT_034,C_4765,Visit Pack,Fixed,Lapsed,N/A,1959,293.84999999999997,OLD_SYSTEM_REF
2025-02-24,OUT_040,C_6333,PSP,Flexible,LM,N/A,1776,266.4,OLD_SYSTEM_REF
2025-02-24,OUT_043,C_4795,PSP,Flexible,UM,N/A,1093,163.95,OLD_SYSTEM_REF
2025-02-24,OUT_044,C_4588,PSP,Flexible,Repeat,N/A,876,131.4,OLD_SYSTEM_REF
2025-02-24,OUT_045,C_7593,PSP,Flexible,Lapsed,N/A,1121,168.15,OLD_SYSTEM_REF
2025-02-24,OUT_049,C_6810,BOS,Flexible,Repeat,dal makhani,1739,260.84999999999997,OLD_SYSTEM_REF
2025-02-24,OUT_065,C_1603,PSP,Flexible,LM,N/A,1146,171.9,OLD_SYSTEM_REF
2025-02-24,OUT_066,C_5342,Visit Pack,Fixed,LM,N/A,647,97.05,OLD_SYSTEM_REF
2025-02-24,OUT_072,C_8047,Visit Pack,Fixed,LM,N/A,535,80.25,OLD_SYSTEM_REF
2025-02-24,OUT_077,C_5682,PSP,Flexible,LM,N/A,764,114.6,OLD_SYSTEM_REF
2025-02-24,OUT_082,C_8584,Visit Pack,Fixed,Lapsed,N/A,1575,236.25,OLD_SYSTEM_REF
2025-02-24,OUT_083,C_9290,BOS,Flexible,Repeat,manchurian,939,140.85,OLD_SYSTEM_REF
2025-02-24,OUT_085,C_4102,BOS,Flexible,Lapsed,dosa,525,78.75,OLD_SYSTEM_REF
2025-02-24,OUT_092,C_7830,PSP,Flexible,UM,N/A,1487,223.04999999999998,OLD_SYSTEM_REF
2025-02-24,OUT_096,C_5284,PSP,Flexible,LM,N/A,636,95.39999999999999,OLD_SYSTEM_REF
2025-02-24,OUT_097,C_8132,Visit Pack,Fixed,UM,N/A,661,99.14999999999999,OLD_SYSTEM_REF
2025-02-24,OUT_098,C_5627,Visit Pack,Fixed,MM,N/A,1934,290.09999999999997,OLD_SYSTEM_REF
2025-02-25,OUT_001,C_3349,Visit Pack,Fixed,Repeat,N/A,1223,183.45,OLD_SYSTEM_REF
2025-02-25,OUT_006,C_6899,BOS,Flexible,LM,dosa,1187,178.04999999999998,OLD_SYSTEM_REF
2025-02-25,OUT_007,C_6760,Visit Pack,Fixed,LM,N/A,1097,164.54999999999998,OLD_SYSTEM_REF
2025-02-25,OUT_017,C_9611,PSP,Flexible,MM,N/A,871,130.65,OLD_SYSTEM_REF
2025-02-25,OUT_021,C_4367,Visit Pack,Fixed,LM,N/A,1576,236.39999999999998,OLD_SYSTEM_REF
2025-02-25,OUT_022,C_4020,BOS,Flexible,Lapsed,pizza,1876,281.4,OLD_SYSTEM_REF
2025-02-25,OUT_025,C_3481,Visit Pack,Fixed,Repeat,N/A,691,103.64999999999999,OLD_SYSTEM_REF
2025-02-25,OUT_030,C_8037,PSP,Flexible,Repeat,N/A,1611,241.64999999999998,OLD_SYSTEM_REF
2025-02-25,OUT_036,C_5798,BOS,Flexible,Repeat,dal makhani,1211,181.65,OLD_SYSTEM_REF
2025-02-25,OUT_042,C_5743,BOS,Flexible,LM,pizza,534,80.1,OLD_SYSTEM_REF
2025-02-25,OUT_044,C_4297,Visit Pack,Fixed,Repeat,N/A,1434,215.1,OLD_SYSTEM_REF
2025-02-25,OUT_063,C_7501,Visit Pack,Fixed,UM,N/A,1454,218.1,OLD_SYSTEM_REF
2025-02-25,OUT_067,C_1242,PSP,Flexible,LM,N/A,1574,236.1,OLD_SYSTEM_REF
2025-02-25,OUT_069,C_9749,Visit Pack,Fixed,MM,N/A,1323,198.45,OLD_SYSTEM_REF
2025-02-25,OUT_070,C_6224,Visit Pack,Fixed,UM,N/A,1053,157.95,OLD_SYSTEM_REF
2025-02-25,OUT_072,C_5580,PSP,Flexible,Lapsed,N/A,1140,171.0,OLD_SYSTEM_REF
2025-02-25,OUT_074,C_3214,PSP,Flexible,Lapsed,N/A,841,126.14999999999999,OLD_SYSTEM_REF
2025-02-25,OUT_075,C_4638,Visit Pack,Fixed,Lapsed,N/A,1783,267.45,OLD_SYSTEM_REF
2025-02-25,OUT_081,C_6793,Visit Pack,Fixed,LM,N/A,1663,249.45,OLD_SYSTEM_REF
2025-02-25,OUT_092,C_7186,BOS,Flexible,Repeat,pizza,805,120.75,OLD_SYSTEM_REF
2025-02-25,OUT_093,C_4004,PSP,Flexible,MM,N/A,808,121.19999999999999,OLD_SYSTEM_REF
2025-02-25,OUT_097,C_7723,Visit Pack,Fixed,MM,N/A,1075,161.25,OLD_SYSTEM_REF
2025-02-26,OUT_003,C_2716,PSP,Flexible,Lapsed,N/A,509,76.35,OLD_SYSTEM_REF
2025-02-26,OUT_005,C_2626,PSP,Flexible,MM,N/A,1694,254.1,OLD_SYSTEM_REF
2025-02-26,OUT_008,C_9673,Visit Pack,Fixed,LM,N/A,773,115.94999999999999,OLD_SYSTEM_REF
2025-02-26,OUT_009,C_8865,PSP,Flexible,Lapsed,N/A,1950,292.5,OLD_SYSTEM_REF
2025-02-26,OUT_016,C_8825,BOS,Flexible,LM,dosa,1628,244.2,OLD_SYSTEM_REF
2025-02-26,OUT_017,C_9699,PSP,Flexible,Repeat,N/A,1182,177.29999999999998,OLD_SYSTEM_REF
2025-02-26,OUT_027,C_8250,Visit Pack,Fixed,MM,N/A,773,115.94999999999999,OLD_SYSTEM_REF
2025-02-26,OUT_029,C_8428,BOS,Flexible,UM,dosa,1576,236.39999999999998,OLD_SYSTEM_REF
2025-02-26,OUT_033,C_3540,Visit Pack,Fixed,UM,N/A,1482,222.29999999999998,OLD_SYSTEM_REF
2025-02-26,OUT_038,C_8903,Visit Pack,Fixed,UM,N/A,754,113.1,OLD_SYSTEM_REF
2025-02-26,OUT_050,C_8566,Visit Pack,Fixed,MM,N/A,1840,276.0,OLD_SYSTEM_REF
2025-02-26,OUT_054,C_3833,Visit Pack,Fixed,MM,N/A,1375,206.25,OLD_SYSTEM_REF
2025-02-26,OUT_057,C_5193,PSP,Flexible,UM,N/A,1304,195.6,OLD_SYSTEM_REF
2025-02-26,OUT_058,C_5076,BOS,Flexible,Lapsed,dosa,795,119.25,OLD_SYSTEM_REF
2025-02-26,OUT_065,C_7583,BOS,Flexible,LM,burger,634,95.1,OLD_SYSTEM_REF
2025-02-26,OUT_069,C_3845,BOS,Flexible,LM,manchurian,1750,262.5,OLD_SYSTEM_REF
2025-02-26,OUT_085,C_9188,BOS,Flexible,Repeat,dosa,958,143.7,OLD_SYSTEM_REF
2025-02-26,OUT_088,C_2893,Visit Pack,Fixed,Repeat,N/A,1334,200.1,OLD_SYSTEM_REF
2025-02-26,OUT_090,C_4719,Visit Pack,Fixed,LM,N/A,1256,188.4,OLD_SYSTEM_REF
2025-02-26,OUT_093,C_4432,Visit Pack,Fixed,MM,N/A,1474,221.1,OLD_SYSTEM_REF
2025-02-26,OUT_094,C_7891,PSP,Flexible,Lapsed,N/A,1727,259.05,OLD_SYSTEM_REF
2025-02-26,OUT_096,C_2366,Visit Pack,Fixed,LM,N/A,742,111.3,OLD_SYSTEM_REF
2025-02-26,OUT_098,C_4275,BOS,Flexible,MM,dosa,1175,176.25,OLD_SYSTEM_REF
2025-02-26,OUT_100,C_3725,PSP,Flexible,MM,N/A,908,136.2,OLD_SYSTEM_REF
2025-02-27,OUT_007,C_7530,PSP,Flexible,MM,N/A,1627,244.04999999999998,OLD_SYSTEM_REF
2025-02-27,OUT_013,C_2045,Visit Pack,Fixed,Repeat,N/A,1648,247.2,OLD_SYSTEM_REF
2025-02-27,OUT_014,C_2983,PSP,Flexible,Lapsed,N/A,993,148.95,OLD_SYSTEM_REF
2025-02-27,OUT_019,C_6930,Visit Pack,Fixed,UM,N/A,1812,271.8,OLD_SYSTEM_REF
2025-02-27,OUT_023,C_7767,PSP,Flexible,Repeat,N/A,547,82.05,OLD_SYSTEM_REF
2025-02-27,OUT_037,C_9638,Visit Pack,Fixed,Repeat,N/A,1432,214.79999999999998,OLD_SYSTEM_REF
2025-02-27,OUT_039,C_7786,PSP,Flexible,LM,N/A,1610,241.5,OLD_SYSTEM_REF
2025-02-27,OUT_041,C_3746,PSP,Flexible,MM,N/A,1684,252.6,OLD_SYSTEM_REF
2025-02-27,OUT_045,C_1718,PSP,Flexible,LM,N/A,1856,278.4,OLD_SYSTEM_REF
